id,twi_acc,retwi,fav,desc,imgurl,twi_id
2245,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/o3gG2xJDsd,,913458960535080960
2246,omg_landscape,1,1,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZC8XE 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/idCc9Omzmo,,913457704911355904
2247,omg_landscape,1,1,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/94MeXR01GO,,913457691972030464
2248,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/J7XczKpJdF,,913457678067863552
2249,omg_landscape,0,1,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/XPGRsmCLvW,,913457660456062976
2250,omg_landscape,2,5,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/l5qyjr9bRb,,913457650444242945
2251,omg_landscape,1,3,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/CEAaTv2oJw,,913457638029086721
2252,omg_landscape,3,6,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/8UUc7b9vzZ,,913457622422032386
2253,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/fjK9QLEDxy,,913443599957856258
2254,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/GOMUwQRBdt,,913443585281986560
2255,omg_landscape,0,3,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/nrorL64m0A,,913443566541836288
2256,omg_landscape,0,3,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/7MSvqVjnTH,,913443549013737473
2257,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/AYtHQ82gqQ,,913443539551424512
2258,omg_landscape,0,2,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/qC1WOjXt45,,913443514717020160
2259,omg_landscape,0,2,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/C0CZn7oL80,,913443494043226112
2260,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/L67KZdQJ8E,,913443476733341697
2261,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/2wE2hHE1MP,,913443459607990273
2262,omg_landscape,0,1,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/AbbrNlXYse,,913435925719416833
2263,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/0Xm2JJQLEw,,913435908178890752
2264,omg_landscape,1,1,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/ud7fNUIwqx,,913435887509344259
2265,omg_landscape,0,1,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/htaoRynCl5,,913435873831776256
2266,omg_landscape,0,1,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/RNqvHM1kjq,,913435858711302145
2267,omg_landscape,0,2,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/6vd5fqc25B,,913435846677803009
2268,omg_landscape,0,1,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/3EBqheFcZo,,913435830475255809
2269,omg_landscape,3,3,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/O50P1t4vrT,,913435824540266496
2270,omg_landscape,1,4,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/tyv7eg4khm,,913435815589679104
2271,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/NNrh5531n1,,913434737615785984
2272,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/iz7iNlKMOn,,913434726538661889
2273,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/KKDMjn4HVv,,913434718485565440
2274,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/k68c0TitTt,,913434708402417674
2275,omg_landscape,0,0,More beautiful Landscape Pictures ⛅⛅https://t.co/lFjuAZky66 🌤️🌤️ #earth #picture #landscape #beautiful #foto… https://t.co/0Fif2e3upZ,,913434696880705536
2276,OntarioTravel,0,1,@salut_galarneau Cette publicité n’est pas disponible en français.  Suivez-nous @TourismeOntario pour des renseignements en français.,,890296940675694594
2277,OntarioTravel,0,2,@CarolynBHeller @VisitTheCounty @OntarioParks @PECWines Sounds like the perfect plan! 😀,,890219856410415104
2278,OntarioTravel,12,49,Can you feel the warmth 🌞 Photo: @overtheordinary  📍 Tiny Beach #DiscoverON https://t.co/UYHVLuTnnO,https://pbs.twimg.com/media/DFqjpWgXYAQj4Iu.jpg,890204477592129537
2279,OntarioTravel,0,0,@JanDalgleish1ja Im sure you have lots great of family memories! 😀,,889859470771326977
2280,OntarioTravel,4,15,Happy National Merry-Go-Round Day! 🎠 Photo by: cara_yost via Instagram Location: North Bay Waterfront… https://t.co/y9EPfqd7KV,,889856696104955904
2281,OntarioTravel,9,43,Too cute! Haliburton Forest &amp; Wild Life Reserve have welcomed 7 adorable wolf pups! https://t.co/JuRsOx8zPp… https://t.co/ZQjUuX1pPA,,889488364453462016
2282,OntarioTravel,0,2,@patrickjmcfall Beautiful! Thanks for sharing this gorgeous view with us!,,889478191294951425
2283,OntarioTravel,0,2,@luckyjackaubrey Wonderful Colin! 👍,,889477739455053829
2284,OntarioTravel,25,96,"""Rideau canal by night, so peaceful"" 📸 lafleurwander via Instagram https://t.co/rKzM9PCbtS #DiscoverON https://t.co/Sp9ieMPcjf",https://pbs.twimg.com/media/DFQ5BI1XoAArPIG.jpg,888397783337664512
2285,OntarioTravel,44,39,Visit any @OntarioParks for free on July 21st and celebrate Healthy Parks Healthy People! 🏞️ … https://t.co/DjtZCN938X,,888034348330602496
2286,OntarioTravel,0,1,@44Nmedia @ExploreCanada Beautiful! 🙌 #CanadaChat #DiscoverON,,887734199230373888
2287,OntarioTravel,4,6,Agreed! 👍#CanadaChat #DiscoverON https://t.co/WJqCmLjYKv,,887733248973058050
2288,OntarioTravel,0,2,@IBBtravel That looks so yummy!! 😋 #CanadaChat #DiscoverON,,887731473926828036
2289,OntarioTravel,0,1,@heatstover @ExploreCanada @OntarioParks Great selfie! 😎 #CanadaChat #DiscoverON,,887731234574671872
2290,OntarioTravel,0,3,@TourCNTower That sunset view must be pretty spectacular! #CanadaChat #DiscoverON,,887731110481997825
2291,OntarioTravel,0,2,@JimByersTravel Thanks for the tip Jim! 😋 #CanadaChat #DiscoverON,,887730872660754432
2292,OntarioTravel,0,1,@WestJetMagazine @SeeTorontoNow Yes! Always fun! 🏐 #CanadaChat #DiscoverON,,887729592349454336
2293,OntarioTravel,0,2,@BruceGreySimcoe @ExploreCanada @OntLakeCountry @simcoecountyTSC That sounds pretty cool! 👍#CanadaChat #DiscoverON,,887729414334808065
2294,OntarioTravel,2,9,A4. You dont want to miss the Bayham Beachfest in Port Burwell on the civic long weekend! 😎 #CanadaChat #DiscoverON https://t.co/yffMH2qw3n,https://pbs.twimg.com/media/DFHYXSZWsAA1QR4.png,887729096083550208
2295,OntarioTravel,1,1,@IBBtravel Love all of them! ❤️ #CanadaChat #DiscoverON,,887724188022255616
2296,OntarioTravel,0,4,@JimByersTravel Beautiful and congratulations to your son! 👍 #CanadaChat #DiscoverON,,887723560701218817
2297,OntarioTravel,0,1,@IBBtravel Agreed! ☺️ #CanadaChat #DiscoverON,,887721672215801856
2298,OntarioTravel,50,160,A1. Freshwater! 😀Wasaga beach in Ontario is the worlds longest freshwater beach! 🏖️ #DiscoverON #CanadaChat https://t.co/uAEU05TE3l,https://pbs.twimg.com/media/DFHRNC4XoAEuJNe.jpg,887721250017226758
2299,OntarioTravel,13,74,Joining the #CanadaChat from Ontario! 😀 This beautiful view is from one of many Ontario beaches. 📍Kincardine 📸 frec… https://t.co/yF8d0HKN0h,,887719324814888961
2300,OntarioTravel,5,13,Today were talking about beaches on #CanadaChat 🏖️ Join us at 1pm! #DiscoverON  https://t.co/FjTIlxnd3a,https://pbs.twimg.com/media/DFEqv0lUQAAzYe4.jpg,887703476201041921
2301,OntarioTravel,12,30,Must Try: The Falls Firework Cruise is a unique experience that gives you front row seats to the fireworks show!… https://t.co/4F7hjskT8i,,887500881779990528
2302,OntarioTravel,13,39,Fun Fact: Niagara has been hosting boat tours for over 170 years &amp; each boat holds 700 people! 👌#NiagaraCruises… https://t.co/LVX9ooIpOy,,887478759703576576
2303,OntarioTravel,6,19,TIP: When boarding the Hornblower tie the bottom of your red poncho to help you stay dry! 😀 #NiagaraCruises… https://t.co/Y5SyYYkBCy,,887471092142665734
2304,OntarioTravel,6,15,Did you know the Hornblower is fully accessible &amp; has free WiFi for all its guests! 👏🏼 #NiagaraCruises #DiscoverON https://t.co/X1540pi0nD,https://pbs.twimg.com/media/DFDdDNNWAAAlUg7.jpg,887452185629532160
2305,OntarioTravel,7,15,Step aboard the Hornblower in Niagara Falls for an up close tour of the Falls! 💦 #NiagaraCruises #InTheMist https://t.co/Fu7Z1krRgR,https://pbs.twimg.com/media/DFDa-dHWAAEJIWz.jpg,887449903303204864
2306,OntarioTravel,6,19,Welcome to the beautiful Niagara Falls! Today were sharing tips &amp; musts for your next Hornblower experience! 😀… https://t.co/Od4WOL88je,,887419695481139205
2307,OntarioTravel,0,0,@OntarioSadie @CindysGarden YUM! 😋,,887325581888638976
2308,OntarioTravel,0,2,@JustHarrington Cool shot! 👍,,887044605555953667
2309,OntarioTravel,33,91,"Ontario is blessed with so many waterfalls, cascades, rivers &amp; rapids! 📸 @ahiemstraphoto 📍Albion Falls… https://t.co/gY5ks7ZmNE",,886949191452422144
2310,OntarioTravel,0,1,@OntarioMelissa If you cant pick one...pick two! 😉🍦🍦,,886749024669315073
2311,OntarioTravel,0,0,@mamashields61 Sorry to hear that. Please feel free to call 1-800-Ontario to have a guide delivered to you or to fi… https://t.co/mWPFyy6kkm,,885896979129278464
2312,OntarioTravel,5,11,MT: Vroom! 🏎 Torontos @hondaindy is happening this weekend 🏁 #indyTO #DiscoverON https://t.co/1KcAGMqWLr,https://pbs.twimg.com/media/DEifv-rXYAIz6UV.jpg,885885668395814913
2313,OntarioTravel,0,2,@SirChanakya WOW! 😍,,885599218605359110
2314,OntarioTravel,0,4,@22azilem Youre right there...have fun! 😀,,885598949402456068
2315,OntarioTravel,0,0,@OntarioMelissa Sounds like fun!,,885527971636936708
2316,OntarioTravel,0,1,@K_Wicksy @PointPeleeNP @CanonCanada @ExploreCanada @NatGeo @OntarioParks @yourtake @ParksCanada @OntSouthwest @CanGeo Beautiful Kyle! 👍,,885511744487075842
2317,OntarioTravel,0,0,@briarsresort @ResortsOntario What a beautiful spot for star gazing! ❤️,,885498890803441668
2318,OntarioTravel,21,78,Teach your pup to be a perfect canoeing companion! 🐶 https://t.co/CpPNhnU1XV #DiscoverON #PaddleON https://t.co/8bQtqmLA2Z,https://pbs.twimg.com/media/DEnqgttXsAEv29n.jpg,885497025965502465
2319,OntarioTravel,10,16,Feed your soul at Torontos 45th Annual Festival of India! 🇮🇳 https://t.co/ctn3DdVT7V #DiscoverON https://t.co/WEMjL9EfoC,https://pbs.twimg.com/media/DEixqHrUMAAgBb-.jpg,885153252454608896
2320,OntarioTravel,3,17,Find the time to relax this summer with a unique spa experience at @ScandinaveBlue! Let the sounds of nature inspir… https://t.co/otvmkEE9Mz,,884861439881736194
2321,OntarioTravel,0,13,DYK: @ScandinaveBlue has a new infrared sauna? Enjoy the dry heat &amp; then head out onto their new deck that overlook… https://t.co/EaQNjZEFWR,,884851641077387271
2322,OntarioTravel,1,8,"Immerse yourself in the tranquil environment &amp; treat yourself to a Swedish massage at @ScandinaveBlue, release all… https://t.co/wLfTG0SCLE",,884845347612360704
2323,OntarioTravel,3,20,Enjoy a peaceful bite at the spa bistro! 🍽 Fun Fact: The spa is decorated with art created by local artists and cap… https://t.co/9gxQaP8PdI,,884812560171773952
2324,OntarioTravel,11,38,"Start the day off in the Scandinavian Baths, the beautiful and calm atmosphere will clear your mind 🌸… https://t.co/jDWd2TJc29",,884799588217085956
2325,OntarioTravel,0,0,@OntarioMelissa @CitySSM So big and super cute! 😊,,884795195908390912
2326,OntarioTravel,2,18,Experience relaxation in the heart of a natural summer forest 🌿 Today were sharing ideas for your trip to… https://t.co/racigcNfIE,,884780163245932545
2327,OntarioTravel,0,2,@MikeT96568322 WOW! Beautiful shots of the Falls! 😀 #DiscoverON,,884438870145855488
2328,OntarioTravel,0,1,@acidmiasma Beautiful shot! 😀,,884438165171437570
2329,OntarioTravel,0,1,@JordanaZT Beautiful photo! Thanks for sharing it! 😀,,884436270021259264
2330,OntarioTravel,0,1,@lorichisholm4 Enjoy your time there and please share some pictures! 😀 #DiscoverON,,884436122285346816
2331,OntarioTravel,6,19,Enjoy the view from the dock in Port Franks ❤️ Photo: @jerseylovey https://t.co/EfOXaKBpLb #DiscoverON https://t.co/cATIH5y4Dz,https://pbs.twimg.com/media/DEYShnmXgAASORS.jpg,884415098923732993
2332,OntarioTravel,0,0,@ontariolidia @wordpressdotcom Looks like the kids had fun! 😀,,883797770032873474
2333,OntarioTravel,0,0,@zamlos @ExploreCanada Thank you we think were pretty beautiful too! 😉,,883505697547329536
2334,OntarioTravel,0,0,@OntarioMelissa That sounds fun! 👍,,883505381867212804
2335,OntarioTravel,0,0,@OntarioBrittny @cityofbarrie Looks like lots of fun! 👌,,883505003499016192
2336,OntarioTravel,0,1,@OntarioSadie @sesqui2017 Very cool! 😀,,883504791112093697
2337,OntarioTravel,0,1,@rigbyelinor I guess its time to go back then! 😀,,883354412541980673
2338,OntarioTravel,0,1,@aarsen_van Beautiful picture! 👍,,883353011589980160
2339,OntarioTravel,8,31,The @TourCNTower just got a new panoramic lookout! 😃 Via @blogTO https://t.co/kW0BI3u6Sb  https://t.co/3JZQwTpkJE,https://pbs.twimg.com/media/DDRflF1WsAMpP5r.jpg,883341902875152384
2340,OntarioTravel,6,28,"""Greigs Caves - Where adventure happens naturally"" 📸 @calkinsescapade https://t.co/B2UQlMFiHj #DiscoverON https://t.co/8jIbjbIcT7",https://pbs.twimg.com/media/DEEoVpaWAAEx6vL.jpg,883031700351193092
2341,OntarioTravel,0,2,@OntarioSadie @AttractionsOnt Oh yes! Cant forget to grab one of those! 👍,,882693850380341250
2342,OntarioTravel,1,5,Yoga in the park! 👍 https://t.co/UcwBqrxjFV,,882693555176779778
2343,OntarioTravel,0,4,@2017ottawa @JimWatsonOttawa @JeanCloutierOtt @MathieuFleury @Ottawa_Tourism @ONgov @canada150th Looks like a succe… https://t.co/xjFBUwePX5,,882652569914552321
2344,OntarioTravel,0,1,@taylormack236 Yes locals are the best tour guides! 👍,,882619228079235073
2345,OntarioTravel,0,0,@Br3ttLamb WOW! Beautiful shot! 🙌,,882618021797298182
2346,OntarioTravel,0,0,@TravelYesPlease You should try it! 👍,,882603495353851904
2347,OntarioTravel,13,36,Thinking of camping this summer? Try Glamping instead! https://t.co/5wpr1EqYV2 #DiscoverON https://t.co/WQlo2v6wWL,https://pbs.twimg.com/media/DD-aTdjXoAAns2n.jpg,882593867039735808
2348,OntarioTravel,0,2,@brandyyanchyk @CircleTrail @NETA_Tweets @KeepExploring @touraboriginal @VisitManitoulin @manitoulinmedia… https://t.co/zjF2pIXTMp,,882585413830836224
2349,OntarioTravel,0,2,@mo3dev Glad we could inspire growth! 😊 #DiscoverON,,882274765775536128
2350,OntarioTravel,1,6,@MrKilroi Its Algoma in beautiful Ontario! 😃,,882273750921641984
2351,OntarioTravel,10,53,"""Sit down. Be humble""  📸 cherishtheordinary via Instagram Location: Scarborough Bluffs https://t.co/fZninKGvRS… https://t.co/gD5OUFoMzJ",,882240200637906944
2352,OntarioTravel,0,1,@OntarioGema That cake looks yummy! 😋,,881150094413881345
2353,OntarioTravel,82,229,Happy 150th Birthday Canada! #Canada150 🎉 https://t.co/DkYIotoWSJ 📸 tony_scavo_outdoors #DiscoverON https://t.co/s2rXILRSo5,https://pbs.twimg.com/media/DDp1qNgXcAArtWX.jpg,881146050781863936
2354,OntarioTravel,2,23,"Adventure awaits in @OnHighlands! Find your inner wanderer hiking through trails, roaming the rapids or enjoying lo… https://t.co/WWWFCRmjjI",,880951267773775873
2355,OntarioTravel,3,13,Cheers! Have drinks &amp; apps from @WhitewaterBrew! Enjoy the locally sourced ingredients and great atmosphere 👏🏼… https://t.co/ekemxorEYw,,880911952079400960
2356,OntarioTravel,5,21,Step into the wilderness and ride down the Ottawa River! Feel the rapids in the Whitewater Capital of Canada! 🌊… https://t.co/h4S77TmdI4,,880901979857461250
2357,OntarioTravel,0,1,@Khayingla Yes! Picton is quite beautiful! 😃,,880835801332035586
2358,OntarioTravel,0,1,@fjohnstonno1 Congratulations! 🥂,,880833134413131777
2359,OntarioTravel,0,0,@OntarioMelissa Assistance with great smiles! You cant go wrong there!👍😃,,880822291474636800
2360,OntarioTravel,0,1,@ontariolidia Love the pic! #DiscoverON selfie! 👍,,880777698406264833
2361,OntarioTravel,5,21,"Wake up at @GlampingCanada, a calm and peaceful getaway that will change the way you think of camping 🌿#ComeWander… https://t.co/S0CYU95Kgz",,880769988386324480
2362,OntarioTravel,1,11,Travel to the beautiful @OnHighlands ! Experience activities for every kind of traveler 😀 #ComeWander #DiscoverON https://t.co/V3rDlcTpVR,https://pbs.twimg.com/media/DDkc1JWUAAAVtKm.jpg,880767355411877888
2363,OntarioTravel,0,1,@DanielleCarrei1 WOW! Great shot Danielle! 🙌,,880523663396700161
2364,OntarioTravel,0,0,@lifesmiles69 Time to go back again! 😀,,880463676834283521
2365,OntarioTravel,0,1,@OntarioMelissa Lots of cool swag! 😎,,880458243000205312
2366,OntarioTravel,19,63,Nothing like an evening paddle to catch the sunset! 📸 thatbrittanyanne via Instagram #DiscoverON #PaddleON https://t.co/MF9srR4toC,https://pbs.twimg.com/media/DDf2Xc9XYAAt_k4.jpg,880443150795407361
2367,OntarioTravel,3,15,Join @NativeCentre to celebrate Aboriginal History Month in @YDSquare today till 8pm! #DiscoverON https://t.co/i2FSKcNgD0,https://pbs.twimg.com/media/DDbbxhkXgAI12Wm.jpg,880132429826187265
2368,OntarioTravel,0,1,@NTWMelinda Very cool shades! 😎,,879713472929464320
2369,OntarioTravel,0,1,@OntarioGema What a little cutie! 😊,,879713312740651008
2370,OntarioTravel,1,0,@nmcOne23 @TourismSTC Yummy! 😊,,879713132431757312
2371,OntarioTravel,0,0,@JBadventurer We definitely will! Thanks for sharing it with us! 👍,,879711245540184064
2372,OntarioTravel,19,68,Giants and Gems! 💎Transport your family to this fascinating corner in Northern Ontario. 😃 https://t.co/QFJmTT43lv… https://t.co/pE1D1JkywO,,879697017110482945
2373,OntarioTravel,8,55,"""Anyone else want to be in that hammock right now?"" ✋Photo: hikethatontario via Instagram 📍 The Buffalo Farm, Calvi… https://t.co/rjUBq8Enwd",,879349633973198848
2374,OntarioTravel,12,37,Join the fun this weekend! @PrideToronto parade is on Sunday 🏳️‍🌈 https://t.co/XgY3wJgHsm #DiscoverON https://t.co/r6fGuf6OWu,https://pbs.twimg.com/media/DDBZozwXUAEc5zl.jpg,878301080349794304
2375,OntarioTravel,0,0,@Ottawa_Tourism Now that looks like lots of fun! 😀 #Ontario150 #DiscoverON,,878294952962252800
2376,OurEarthGrace,3,10,"Never expect. Never assume. Never ask. And never demand. Just let it be. If its meant to be, it will happen.v https://t.co/Oe0szRmrC0",https://pbs.twimg.com/media/DK2l0jsWsAAk_mu.jpg,913584115621883904
2377,OurEarthGrace,10,17,Be at peace &amp; appreciate life. https://t.co/WHF55YOsD9,https://pbs.twimg.com/media/DK2lxxlXUAAfbNG.jpg,913568590481195008
2378,OurEarthGrace,15,39,Everyday is a New blessing https://t.co/HWEBWDfFJH,https://pbs.twimg.com/media/DKxwWd_XUAAklPX.jpg,913553920328265728
2379,OurEarthGrace,2,13,Peace is always beautiful 💜  ( Horizon 8 by Anton Raharja ) https://t.co/75gFzMbe2o,https://pbs.twimg.com/media/DKxwS3CXcAAFFet.jpg,913538819877670913
2380,OurEarthGrace,14,44,Be at peace &amp; appreciate life. https://t.co/H17epSnjvc,https://pbs.twimg.com/media/DKxwOU1W0AAwj96.jpg,913523713940656128
2381,OurEarthGrace,4,32,Live your dreams.. https://t.co/gGuuK6B8fq,https://pbs.twimg.com/media/DKxwJZaWkAAQTJi.jpg,913508618770710528
2382,OurEarthGrace,8,17,Appreciate those who love you..  Photo by : Станислав Толстнев https://t.co/xMRC1U0jT5,https://pbs.twimg.com/media/DKxwE6AW4AAPmkh.jpg,913493521272852481
2383,OurEarthGrace,11,38,Everything you want comes after you stop looking for it. https://t.co/EbTihSP7wo,https://pbs.twimg.com/media/DKxwBH0W0AA_4fY.jpg,913478425469259776
2384,OurEarthGrace,9,24,"Dont be afraid of change. You may end up losing something good, but you will probably end up gaining something bet… https://t.co/jLbgyMWQUH",,913463331821940736
2385,OurEarthGrace,18,60,Everyday is a Blessing.. https://t.co/v28gmy7iVp,https://pbs.twimg.com/media/DKxv380XoAAsyNs.jpg,913448219820089344
2386,OurEarthGrace,8,21,Work hard. Stay humble. Dream big. https://t.co/9BTIdhKSlY,https://pbs.twimg.com/media/DKxvyySWkAAL5_T.jpg,913433118689959936
2387,OurEarthGrace,19,57,Winter Wonderland by Prajit Ravindran https://t.co/FT2g8dXKIm,https://pbs.twimg.com/media/DKxvt0aXoAANiFk.jpg,913418020466384897
2388,OurEarthGrace,7,39,"There are no wrong turns, only unexpected paths.  Photo by : Zeki Seferoglu https://t.co/07u92WoFPF",https://pbs.twimg.com/media/DKxvp10X0AAkTk1.jpg,913402924180529153
2389,OurEarthGrace,2,30,Winter in Finland https://t.co/NYO4MRuMUo,https://pbs.twimg.com/media/DKxvlVPWkAArGg7.jpg,913387831887790082
2390,OurEarthGrace,16,34,Be a miracle for someone today...wrap others in a little more warmth &amp; kindness.. https://t.co/rkCJQxPKtB,https://pbs.twimg.com/media/DKxvgM6X0AAXvX6.jpg,913372722775736320
2391,OurEarthGrace,5,21,Be thankful for what you have given. https://t.co/Ckr3qQ3owi,https://pbs.twimg.com/media/DKxvbtqXcAAnUlJ.jpg,913357631791779842
2392,OurEarthGrace,16,52,There is a morning inside you waiting to burst open into light.  ~ Rumi https://t.co/oXIi4spTKj,https://pbs.twimg.com/media/DKxvWvXWAAA-d2H.jpg,913342523208110080
2393,OurEarthGrace,8,25,Whatever purifies you is the right path.  ~Rumi https://t.co/DVpchBLt5D,https://pbs.twimg.com/media/DKxvSSoXoAEyfOI.jpg,913327421310545921
2394,OurEarthGrace,18,31,"As you breathe right now, another person takes their last. So stop complaining, and learn to live your life with wh… https://t.co/JevJYm8fK5",,913312324118867969
2395,OurEarthGrace,2,23,Sometime this is all you Need 💙 ( Turkey ) https://t.co/wUTaLZpnC8,https://pbs.twimg.com/media/DKxvKlhW0AA4KCq.jpg,913297223500419072
2396,OurEarthGrace,5,24,There is always something to be thankful for.. (Finland ) https://t.co/EkpzfFWzlZ,https://pbs.twimg.com/media/DKxvGWcW0AUVrHy.jpg,913282124848939008
2397,OurEarthGrace,12,35,"Walk, and listen to your heart...  Photo by : Mevludin Sejmenovic https://t.co/IPYJK3qPes",https://pbs.twimg.com/media/DKxvCXKXcAIHktd.jpg,913267022779228160
2398,OurEarthGrace,8,34,Central Park by Sam Horine https://t.co/iqyoybcX90,https://pbs.twimg.com/media/DKxu-9BX0AAPQYP.jpg,913251923813326848
2399,OurEarthGrace,2,12,Life is taking you somewhere.. https://t.co/5v7tquLBIc,https://pbs.twimg.com/media/DKxu59XWAAAOJrt.jpg,913236825405136896
2400,OurEarthGrace,9,21,"Welcome change into your life, for new beginnings bring new experiences https://t.co/SLJtBqaAXe",https://pbs.twimg.com/media/DKxrIBNWAAA5B05.jpg,913222624486023168
2401,OurEarthGrace,7,34,Start everyday with new hope; leave bad memories behind and have faith for a better tomorrow. https://t.co/TvdFZaUSXu,https://pbs.twimg.com/media/DKxZepuWAAUlAKv.jpg,913206626718441472
2402,OurEarthGrace,9,25,"From 1-10 , how much beautiful this is ?  ( Hinterthiersee village in Tyrol, Austria ) https://t.co/md9zGltGrm",https://pbs.twimg.com/media/DKr0_9jXcAAOzmq.jpg,913193538384535552
2403,OurEarthGrace,11,27,Be thankful for what you have given. https://t.co/0QXVXFwtcU,https://pbs.twimg.com/media/DKr1THYW0AUGeD-.jpg,913178942885863424
2404,OurEarthGrace,10,25,Everyday is a Blessing... ( Germany ) https://t.co/lCf41B3W6o,https://pbs.twimg.com/media/DKr04ysWkAAYRxj.jpg,913163342235258880
2405,OurEarthGrace,15,38,Every new day is another chance to be a better person than you were the day before. https://t.co/pIfGkLwL7G,https://pbs.twimg.com/media/DKr003VXoAYLMVH.jpg,913148240723247104
2406,OurEarthGrace,11,30,Happiness will never come to those who fail to appreciate what they already have https://t.co/VS1dHXVk8x,https://pbs.twimg.com/media/DKr0xCcX0AAxSsV.jpg,913132889167900672
2407,OurEarthGrace,13,38,Whats means to be will always find a way.  Photo by : Thomas Buchmann ( Germany ) https://t.co/Slo68qpOON,https://pbs.twimg.com/media/DKr0sp7W4AUXdPc.jpg,913117789719814146
2408,OurEarthGrace,6,38,Beautiful or not? https://t.co/9iNdZyuQG8,https://pbs.twimg.com/media/DKr0kxGW0AEOT35.jpg,913102690854486016
2409,OurEarthGrace,6,27,Look forward with hope not backwards with regret https://t.co/2PSWhctjEj,https://pbs.twimg.com/media/DKr0Z06XkAA5EGG.jpg,913087339760541696
